url,date_published,title,newsorg
https://www.nyasatimes.com/malawi-weather-warning-issued-heavy-thunderstorms-mores-floods/,2020-01-01,"Malawi weather warning issued: Heavy thunderstorms, mores floods",nyasatimes.com
https://mwnation.com/last-gasp-of-vision-2020/,2020-01-01,Last gasp of vision 2020,mwnation.com
https://www.maraviexpress.com/indian-man-dedicates-17-years-of-his-life-to-grow-300-acre-forest-by-himself/,2020-01-01,Indian man dedicates 17 years of his life to grow 300-acre forest by himself,maraviexpress.com
https://mwnation.com/mist-over-uk-aid-to-malawi/,2020-01-02,Mist over UK Aid to Malawi – The Nation Online,mwnation.com
https://mwnation.com/appreciating-what-works-in-development/,2020-01-02,Appreciating what works in development,mwnation.com
https://malawi24.com/2020/01/02/govt-urged-to-promote-rainwater-harvesting/,2020-01-02,Govt urged to promote rainwater harvesting,malawi24.com
https://mwnation.com/phanes-group-finances-67m-for-kk-solar-power-plant/,2020-01-03,Phanes Group finances $67m for KK solar power plant – The Nation Online,mwnation.com
https://mwnation.com/rethinking-food-systems/,2020-01-03,Rethinking food systems,mwnation.com
https://www.nyasatimes.com/move-to-safer-areas-chimulirenji-urges-those-in-ll-flood-prone-areas/,2020-01-04,"Move to safer areas, Chimulirenji urges those in LL flood prone areas",nyasatimes.com
https://malawi24.com/2020/01/05/brace-for-destruction-malawi-govt-issues-sos/,2020-01-05,Brace for destruction: Malawi Govt. issues SOS,malawi24.com
https://mwnation.com/mozambique-rues-malawi-bound-charcoal/,2020-01-06,Mozambique rues Malawi-bound charcoal,mwnation.com
http://www.faceofmalawi.com/2020/01/fortune-teller-predicts-british-royal-family-member-will-die-this-year/,2020-01-08,Fortune Teller Predicts ‘British Royal Family Member will Die This Year,faceofmalawi.com
http://www.faceofmalawi.com/2020/01/pope-appeals-to-us-and-iran-to-pursue-dialogue-self-restraint/,2020-01-09,"Pope appeals to US and Iran to pursue dialogue, self-restraint",faceofmalawi.com
https://mwnation.com/no-to-waste-in-2020/,2020-01-09,No to waste in 2020 – The Nation Online,mwnation.com
https://mwnation.com/malawi-in-2020/,2020-01-09,Malawi in 2020 – The Nation Online,mwnation.com
https://www.nyasatimes.com/csos-want-phanes-energy-company-probed-over-ppa-with-escom/,2020-01-09,CSOs want Phanes Energy Company probed over PPA with Escom,nyasatimes.com
https://malawi24.com/2020/01/10/two-youth-develop-solar-energy-solution/,2020-01-10,Two youth develop solar energy solution,malawi24.com
https://mwnation.com/rest-in-peace-admarc-you-wont-be-missed/,2020-01-11,Rest in peace Admarc: You won’t be missed,mwnation.com
http://www.faceofmalawi.com/2020/01/tigris-releases-flood-vulnerability-reduction-song-and-visuals-ndizothekera/,2020-01-14,TIGRIS RELEASES FLOOD VULNERABILITY REDUCTION SONG AND VISUALS “NDIZOTHEKERA”,faceofmalawi.com
https://www.nyasatimes.com/tigris-embarks-on-flood-vulnerability-reduction-campaign/,2020-01-15,Tigris embarks on flood vulnerability reduction campaign,nyasatimes.com
https://mwnation.com/tigris-releases-ndizothekera/,2020-01-15,Tigris releases Ndizothekera,mwnation.com
