url,date_published,title,newsorg
https://www.nouvelobs.com/mode/20200416.OBS27593/la-revanche-du-jogging.html,2020-04-16,La revanche du survet’,nouvelobs.com
https://www.nouvelobs.com/planete/20200519.OBS29079/la-chute-des-emissions-de-co2-est-historique-mais-insuffisante-pour-limiter-le-rechauffement.html,2020-05-19,La chute des émissions de CO2 est historique… mais insuffisante pour limiter le réchauffement,nouvelobs.com
https://www.nouvelobs.com/planete/20200622.OBS30366/38-c-en-siberie-un-record-absolu-comment-s-explique-cette-anomalie.html,2020-06-22,"38°C en Sibérie, un record absolu",nouvelobs.com
https://www.nouvelobs.com/planete/20200704.OBS30887/trois-grands-fauves-au-secours-des-animaux-de-boucherie.html,2020-07-04,Trois grands fauves au secours des animaux de boucherie,nouvelobs.com
https://www.nouvelobs.com/planete/20200720.OBS31397/a-cause-du-rechauffement-climatique-les-ours-polaires-pourraient-disparaitre-d-ici-2100.html,2020-07-20,"A cause du réchauffement climatique, les ours polaires pourraient disparaître d’ici 2100",nouvelobs.com
http://homeviewsenegal.com/index.php/2020/07/21/le-billet-vert-une-etude-predit-lextinction-des-ours-polaires-dici-2100/,2020-07-21,Le billet vert. Une étude prédit l’extinction des ours polaires d’ici 2100,homeviewsenegal.com
https://www.nouvelobs.com/coronavirus-de-wuhan/20200808.OBS31981/coronavirus-le-point-sur-la-pandemie.html,2020-08-08,le point sur la pandémie,nouvelobs.com
https://www.nouvelobs.com/coronavirus-de-wuhan/20200519.OBS29040/en-direct-coronavirus-les-etats-unis-franchissent-la-barre-des-90-000-morts.html,2020-05-19,"1 894 malades encore en réanimation, 69 nouveaux admis en 24 heures",nouvelobs.com
https://www.nouvelobs.com/planete/20200822.OBS32435/le-jour-du-depassement-a-recule-de-trois-semaines-sous-l-effet-du-covid-19-et-on-peut-en-tirer-des-lecons.html,2020-08-22,Le « jour du dépassement » a reculé de trois semaines sous l’effet du Covid-19. Et on peut en tirer des leçons,nouvelobs.com
https://www.nouvelobs.com/planete/20200922.OBS33674/la-banquise-d-ete-de-l-arctique-filmee-a-son-deuxieme-plus-bas-niveau-jamais-observe.html,2020-09-22,La banquise d’été de l’Arctique filmée à son deuxième plus bas niveau jamais observé,nouvelobs.com
https://www.nouvelobs.com/chroniques/20201103.OBS35612/donald-trump-va-nous-manquer.html,2020-11-03,"Finalement, Donald Trump va nous manquer !",nouvelobs.com
https://www.rewmi.com/les-consequences-du-rechauffement-climatique-en-afrique/,2020-11-12,Les conséquences du réchauffement climatique en Afrique,rewmi.com
https://www.nouvelobs.com/planete/20201202.OBS36923/un-tiers-des-sites-naturels-classes-a-l-unesco-sont-menaces-par-le-changement-climatique.html,2020-12-02,Un tiers des sites naturels classés à l’Unesco sont menacés par le changement climatique,nouvelobs.com
