url,date_published,title,newsorg
https://informante.web.na/?p=332785,2023-01-06,Farmers urged to make use of the good rains,web.na
https://economist.com.na/76349/environment/world-economic-forum-launches-new-initiative-to-help-unlock-money-needed-for-climate-and-nature/?utm_source=rss&utm_medium=rss&utm_campaign=world-economic-forum-launches-new-initiative-to-help-unlock-money-needed-for-climate-and-nature,2023-01-17,World Economic Forum launches new initiative to help unlock money needed for climate and nature,economist.com.na
https://economist.com.na/76345/perspectives/sleepwalking-at-davos-on-megathreat-mountain/?utm_source=rss&utm_medium=rss&utm_campaign=sleepwalking-at-davos-on-megathreat-mountain,2023-01-17,Sleepwalking at Davos on Megathreat Mountain,economist.com.na
https://economist.com.na/76321/columns/sustainable-mining-important-for-future-growth-in-namibia/?utm_source=rss&utm_medium=rss&utm_campaign=sustainable-mining-important-for-future-growth-in-namibia,2023-01-17,Sustainable mining important for future growth in Namibia,economist.com.na
https://economist.com.na/76396/general-news/environmental-fund-starts-process-to-draft-programming-schedule-for-local-projects/?utm_source=rss&utm_medium=rss&utm_campaign=environmental-fund-starts-process-to-draft-programming-schedule-for-local-projects,2023-01-17,Environmental fund starts process to draft programming schedule for local projects,economist.com.na
https://economist.com.na/76527/special-focus/african-governance-flatlined-since-2019-concerning-trend-needs-to-be-quickly-addressed-mo-ibrahim/?utm_source=rss&utm_medium=rss&utm_campaign=african-governance-flatlined-since-2019-concerning-trend-needs-to-be-quickly-addressed-mo-ibrahim,2023-01-23,African governance flatlined since 2019 – Concerning trend needs to be quickly addressed Mo Ibrahim,economist.com.na
https://economist.com.na/76481/special-focus/2022-ibrahim-index-of-african-governance-launch-set-for-wednesday/?utm_source=rss&utm_medium=rss&utm_campaign=2022-ibrahim-index-of-african-governance-launch-set-for-wednesday,2023-01-23,2022 Ibrahim Index of African Governance launch set for Wednesday,economist.com.na
https://economist.com.na/76464/education/sasscal-2-0-is-in-motion-to-close-the-gap-between-research-and-practice/?utm_source=rss&utm_medium=rss&utm_campaign=sasscal-2-0-is-in-motion-to-close-the-gap-between-research-and-practice,2023-01-23,SASSCAL 2.0 is in motion to close the gap between research and practice,economist.com.na
http://www.namibian.com.na/119402/read/Namibia-heads-for-maize-self-sufficiency,2023-01-30,Namibia heads for maize self-sufficiency,namibian.com.na
https://economist.com.na/76664/perspectives/if-we-dont-heal-the-great-fracture-it-has-the-potential-to-destroy-the-future/?utm_source=rss&utm_medium=rss&utm_campaign=if-we-dont-heal-the-great-fracture-it-has-the-potential-to-destroy-the-future,2023-01-31,"If we don’t heal the great fracture, it has the potential to destroy the future",economist.com.na
